stock no.,link,gross_profit_changes
00103,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00103,"1031.73%, -8.98%, 36.23%, 41.5%"
00159,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00159,"-105.63%, 3122.67%, -92.6%"
00323,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00323,"-1606.56%, 69.16%, 25.69%, -42.85%"
00347,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00347,"133.92%, 68.61%, 31.25%, -48.3%"
00581,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00581,"649.3%, 172.7%, -6.87%, -38.87%"
00697,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00697,"-21.37%, -81.56%, 1087.49%, 87.09%"
00803,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00803,"729.56%, -11.8%, -83.91%, 873.08%"
00826,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00826,"-4.89%, 33.93%, 73.44%, 17.94%"
00893,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00893,"-283.2%, -63.31%, 224.56%, 5.81%"
00990,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00990,"1.81%, 428.1%, 178.2%, 169.99%"
01029,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01029,"-79.9%, 563.54%, -80.17%, 717.59%"
01053,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01053,"-19.06%, -124.36%, 594.68%, -40.53%"
01090,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01090,"749.67%, -36.97%, 28.35%, 25.97%"
01104,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01104,"-78.93%, 646.35%, 39.05%, -13.1%"
01116,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01116,"37.52%, -17.82%, 19.7%, 25.76%"
01118,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01118,"-1.94%, -8.99%, -32.41%, 54.3%"
01203,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01203,"-12.28%, -29.86%, 50.87%, -1.79%"
01231,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01231,"-68.33%, 374.14%, 21.71%, 1189.12%"
01266,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01266,"85.39%, 89.56%, -2.88%, -64.13%"
01370,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01370,"0.95%, 2.05%, 6.52%, -7.54%"
01721,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01721,"-41.76%, 112.43%, 0.36%, -67.87%"
01894,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01894,"34.12%, 38.29%, -18.67%, -17.68%"
02112,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02112,"-7.99%, 20.54%, 11.24%, -37.01%"
02623,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02623,"-105.87%, -1947.04%, -129.76%, -88.48%"
02738,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02738,"-16.37%, -6.39%, -31.85%, -20.83%"
03788,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03788,"-17.91%, 109.6%, 74.05%, 2.37%"
06890,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06890,"23.56%, 39.09%, -19.02%, -23.89%"
00092,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00092,"-96.55%, 23.75%, 13.96%, 7.3%"
00241,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00241,"392.84%, 248.65%, 103.92%, 67.61%"
00354,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00354,"32.34%, 36.44%, 17.97%, 10.43%"
00439,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00439,"-10.08%, -34.67%, -85.47%, -47.92%"
00633,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00633,"-1.92%, -20.92%, -76.64%, -22.13%"
00696,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00696,"13.73%, 8.21%, 10.96%, 8.69%"
00771,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00771,"2.94%, 62.78%, 28.24%, 17.41%"
00818,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00818,"24.1%, 25.53%, 69.05%, 5.06%"
00861,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00861,"12.98%, 6.45%, 9.16%, 8.43%"
00862,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00862,"-10.53%, 24.76%, 77.97%, 20.13%"
00909,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00909,"59.83%, 35.19%"
01013,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01013,"-58.46%, -54.4%, 25.7%, -23.36%"
01037,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01037,"-716.44%, -39.23%, 20.0%, -38.64%"
01059,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01059,"-89.8%, 4.13%, 10.85%, -1.37%"
01075,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01075,"25.48%, 7.45%, 10.44%, 17.4%"
01147,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01147,"54.42%, 30.94%, 8.7%"
01206,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01206,"8.36%, 15.29%, -3.67%, -26.25%"
01402,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01402,"-2.68%, 14.84%, 17.09%, -14.65%"
01410,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01410,"15.67%, 37.75%, 16.21%, 6.44%"
01450,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01450,"6.74%, -34.93%, -51.9%, -20.51%"
01460,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01460,"11.95%, -49.35%, 99.95%, 20.7%"
01463,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01463,"21.56%, 28.73%, 10.81%"
01522,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01522,"-14.38%, 8.94%, -3.95%, 290.37%"
01665,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01665,"118.33%, 71.05%, 76.43%, 31.44%"
01686,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01686,"10.3%, 13.48%, 9.79%, 13.07%"
01708,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01708,"19.94%, 13.88%, 11.69%, -22.46%"
01782,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01782,"40.92%, 50.29%, 6.06%, -24.27%"
01933,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01933,"29.42%, 1.8%, -5.65%, -37.11%"
01949,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01949,"-12.79%, 47.56%, -39.51%"
02708,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02708,"56.5%, 60.92%, 17.49%, 11.85%"
00552,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00552,"2.66%, 4.47%, 5.51%, 6.22%"
00763,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00763,"2.84%, 9.28%, -17.81%, 18.54%"
00788,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00788,"536.18%, 22.62%, 4.59%, 6.42%"
01063,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01063,"8.44%, -29.68%, -28.78%, 12.19%"
01085,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01085,"3.52%, 9.42%, 8.74%, -10.23%"
01155,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01155,"-9.48%, 4.38%, -7.04%, 26.15%"
01202,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01202,"67.08%, -26.13%, -20.37%, -86.94%"
01300,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01300,"-5.82%, 2.52%, 7.13%, 0.49%"
01362,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01362,"-45.2%, 21.34%, -5.17%, -16.68%"
01613,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01613,"-352.36%, -2.04%, 12.23%, -12.29%"
01617,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01617,"49.42%, 14.5%, 8.62%, -42.85%"
01720,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01720,"41.16%, 38.57%, 27.31%, -6.13%"
01729,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01729,"9.88%, 74.28%, 2.33%, 9.24%"
01979,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01979,"35.48%, -0.6%, -16.66%, 44.56%"
02000,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02000,"-5.63%, -1.64%, -55.24%, -9.75%"
02239,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02239,"-2.76%, 38.56%, -57.92%, 11.68%"
02342,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02342,"-9.72%, -16.86%, 1.5%, 21.77%"
03335,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03335,500.0%
03997,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03997,"-6.94%, -0.65%, -40.99%, -43.65%"
06033,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06033,"-23.56%, 18.8%, -4.5%, -12.27%"
06168,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06168,"-116.29%, 73.41%, -265.18%, -109.03%"
06188,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06188,"-8.77%, 7.79%, -4.27%, -7.62%"
06869,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06869,"29.01%, 65.77%, 15.75%, -43.21%"
08043,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08043,"-9.87%, -10.93%, -0.39%, -19.17%"
08227,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08227,"-52.63%, -94.67%, 638.78%, 25.87%"
00008,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00008,"1.43%, -10.43%, -1.51%, 2.23%"
00215,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00215,"-62.2%, -18.96%, 17.18%, -29.45%"
00315,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00315,"-6.28%, -1.73%, -15.74%, -2.59%"
00471,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00471,"304.16%, 47.81%, -10.07%, 12.99%"
00524,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00524,"22.0%, -10.77%, -21.47%, -56.19%"
00728,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00728,"6.44%, 3.88%, 2.97%, -0.37%"
00762,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00762,"-1.03%, 0.23%, 5.84%, -0.12%"
00941,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00941,"6.0%, 4.53%, -0.5%, 1.23%"
01310,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01310,"18.76%, 15.81%, 22.46%, 29.37%"
01723,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01723,"5.44%, 10.76%, 8.04%, -0.03%"
01883,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01883,"-8.14%, -2.4%, 26.36%, -4.57%"
03773,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03773,"-29.03%, -47.21%, -43.92%, 21.91%"
06823,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06823,"1.1%, -11.89%, 0.66%, 0.63%"
08167,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08167,"121.43%, 4.58%, -19.42%, -61.05%"
08256,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08256,"12.48%, -36.65%, 1170.8%, 14.55%"
08337,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08337,"155.8%, -168.39%, 335.15%, -94.17%"
00146,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00146,"-52.22%, -27.19%, 38.04%, 35.55%"
00238,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00238,"-21.02%, -20.28%, -13.36%, -26.09%"
00294,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00294,"-15.22%, -1.26%, -3.61%, -16.23%"
00321,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00321,"-21.48%, 5.09%, -0.59%, -6.3%"
00420,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00420,"-4.03%, -3.05%, 9.22%, -7.29%"
00458,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00458,"-8.92%, -20.34%, 47.01%, 33.62%"
00518,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00518,"-30.99%, 39.76%, -17.31%, -21.45%"
00528,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00528,"-42.48%, -23.45%, 121.8%, 40.87%"
00539,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00539,"-3.61%, 3.21%, 14.43%, -24.5%"
00540,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00540,"-15.47%, 13.93%, -25.23%, 49.12%"
00608,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00608,"-17.31%, 10.49%, 6.33%, 3.76%"
00643,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00643,"-102.51%, -17601.31%, -1.07%, 13.17%"
00707,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00707,"-192.45%, 15.18%, -342.87%, -97.62%"
00844,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00844,"-16.41%, -23.79%, 38.96%, 50.23%"
01367,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01367,"1.68%, -23.39%, -27.57%, -33.2%"
01382,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01382,"-14.28%, -15.17%, 12.01%, -12.85%"
01388,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01388,"-15.71%, 4.64%, 7.37%, -10.07%"
01400,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01400,"-348.25%, -20.34%, -99.63%, -18163.93%"
01425,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01425,"11.03%, 27.82%, 19.84%"
01616,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01616,"32.31%, -46.89%, 83.66%, -0.06%"
01682,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01682,"-61.05%, 318.17%, 9.08%, -79.24%"
01968,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01968,"38.43%, 44.43%, -5.73%, -48.82%"
01982,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01982,"9.72%, 7.47%, -5.58%, 2.64%"
02111,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02111,"21.68%, -6.68%, 2.5%, 10.21%"
02123,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02123,"33.78%, 2.04%, 11.78%, -35.6%"
02199,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02199,"-26.98%, 36.17%, 7.61%, 7.36%"
02223,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02223,"-2.3%, 0.18%, -4.91%, 7.24%"
02228,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02228,"-47.0%, -99.98%, -67.74%, 230.0%"
02299,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02299,"20.52%, 42.36%, 34.6%, 18.55%"
02307,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02307,"-20.44%, 1.87%, 12.32%, 1.8%"
00114,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00114,"-33.22%, 4.35%, -44.83%, 51.0%"
00180,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00180,"-15.62%, 11.59%, -21.62%, -36.84%"
00209,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00209,"-43.45%, 467.75%, -20.35%, 7.45%"
00348,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00348,"-64.69%, 629.28%, 1.9%, -46.84%"
00381,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00381,"5.32%, -7.43%, -15.96%, -36.13%"
00413,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00413,"40.88%, -19.27%, 0.64%, 22.64%"
00635,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00635,"-29.11%, -22.9%, -23.86%, -12.75%"
00765,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00765,"53.77%, -32.71%, -67.54%, 102.35%"
00869,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00869,"-37.69%, -30.95%, -39.0%, -26.56%"
01005,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01005,"-4.58%, 4.45%, -0.74%, 0.58%"
01126,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01126,"42.89%, 36.59%, -10.71%, 28.77%"
01348,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01348,"15.68%, 16.22%, -21.9%, -23.4%"
02122,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02122,"4.29%, 5.95%, -1.93%, -20.12%"
02938,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02938,
02950,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02950,
03830,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03830,"-23.32%, -52.7%, -18.23%, 15.54%"
06918,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06918,"9.01%, 3.45%, 27.8%"
08545,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08545,"24.56%, -9.55%, 24.44%, -6.59%"
00234,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00234,"996.99%, 15.42%, -13.78%, -17.58%"
00265,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00265,"-16.47%, -31.36%, -4.95%, 176.17%"
00308,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00308,"-9.59%, 7.31%, 0.68%, -6.86%"
00487,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00487,"-44.57%, -2.5%, 70.98%, -11.79%"
00678,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00678,"47.35%, 17.09%, 34.42%, -2.45%"
00780,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00780,"203.22%, 45.68%, 114.15%, 38.85%"
01235,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01235,"-15.66%, -12.31%, -12.86%, -22.72%"
01383,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01383,"73.32%, -66.53%, 30.01%, -57.78%"
01620,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01620,"22.97%, -1.0%, 5.64%, -22.51%"
01701,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01701,"3.06%, 0.04%, 32.56%"
01745,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01745,"431.69%, 312.75%, 64.63%"
01832,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01832,"10.08%, 12.02%, -1.48%"
01901,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01901,"29.7%, 18.9%, 10.87%"
06882,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06882,"-39.29%, 10.55%, 8.06%, -0.89%"
08063,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08063,"-12.4%, -9.28%, 107.46%, 15.61%"
08069,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08069,"-28.52%, 0.89%, -48.34%, 24.55%"
08668,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08668,"29.53%, 4.72%"
00511,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00511,"-21.87%, 5.53%, 6.16%, -30.77%"
01097,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01097,"-6.84%, -10.52%, -7.56%, -0.21%"
01661,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01661,"-24.93%, -4.32%, -3.67%, -122.06%"
02008,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02008,"-9.58%, 4.19%, -72.56%, -60.83%"
08153,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08153,"627.21%, -40.65%, -68.11%, -18.19%"
08280,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08280,"11.15%, -75.74%, 39.31%, -15.3%"
00500,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00500,"167.9%, 25.57%, 19.65%, -16.25%"
00544,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00544,"22.03%, -50.72%, 53.5%, 11.41%"
00636,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00636,"5.57%, 15.77%, 13.74%, 13.6%"
00925,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00925,"9.7%, 0.5%, 27.43%, -3.74%"
00935,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00935,"-7.32%, -6.67%, 14.61%, -21.3%"
00988,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00988,"-23.81%, 235.91%, -64.51%, -49.73%"
01292,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01292,"-18.22%, -0.24%, -28.57%, -47.5%"
01442,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01442,"-7.53%, 54.3%, 21.75%"
01529,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01529,"2.82%, 24.33%, 10.26%, -0.18%"
01737,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01737,"37.58%, -12.84%, -35.6%, -12.51%"
02057,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02057,"23.46%, 23.42%"
02130,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02130,"14.22%, 2.83%"
03399,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03399,"-1.96%, 13.35%, -20.26%, -9.05%"
06083,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06083,"19.97%, 9.38%, -5.51%, 27.96%"
06123,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06123,"-5.52%, 16.21%, 4.08%, -7.42%"
06880,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06880,"-16.73%, 3.28%, -24.24%, 6.73%"
08035,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08035,"20.78%, -11.05%, -45.79%, 29.79%"
08292,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08292,"-13.51%, -16.37%, -18.84%, -5.12%"
08310,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08310,"2.69%, 41.77%, -165.81%, -102.31%"
08348,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08348,"-11.08%, 17.32%, 27.35%, 15.98%"
08430,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08430,"11.04%, 9.43%, -33.58%, -28.46%"
08482,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08482,"56.63%, 90.94%, -37.17%, -38.13%"
08620,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08620,"3.92%, 10.11%, -8.55%"
00084,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00084,"-56.91%, -12.18%, -3.83%, -31.63%"
00104,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00104,"13.51%, 18.24%, 27.82%, -30.08%"
00116,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00116,"-4.21%, -1.47%, 16.04%, 3.16%"
00256,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00256,"-7.77%, 6.86%, 9.06%, 41.82%"
00280,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00280,"-32.22%, 27.95%, 22.38%, 9.75%"
00398,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00398,"4.67%, 19.4%, -0.65%, 7.03%"
00417,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00417,"-5.26%, 6.86%, -0.74%, -29.08%"
00442,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00442,"-7.06%, -26.38%, -65.09%, -67.63%"
